"areaName","locationAbbr","utmEast","utmNorth","utmZone","defaultTimeZone","activeStart","activeEnd","lureName","visitID"
"Chicago, IL","D07-BEC2",426629,4659103,"16N","America/Chicago",2015-06-29 18:46:00,2015-07-15 18:00:38,"Fatty acid tablet",6157
"Chicago, IL","R07-MMP1",416773,4636279,"16N","America/Chicago",2015-06-29 18:51:00,2015-07-13 16:40:50,"Fatty acid tablet",6276
"Chicago, IL","D07-NOC1",427273,4660625,"16N","America/Chicago",2015-06-29 19:08:00,2015-07-15 18:19:55,"Fatty acid tablet",6160
"Chicago, IL","D06-KCG1",429421,4658994,"16N","America/Chicago",2015-06-29 19:28:00,2015-07-29 19:18:02,"Fatty acid tablet",6151
"Chicago, IL","D07-ASC2",426640,4656804,"16N","America/Chicago",2015-06-29 19:51:00,2015-07-15 18:48:29,"Fatty acid tablet",6154
"Chicago, IL","D05-PRC1",431129,4652505,"16N","America/Chicago",2015-06-29 20:24:00,2015-07-15 19:27:47,"Fatty acid tablet",6148
"Chicago, IL","D05-MIA1",434129,4652772,"16N","America/Chicago",2015-06-29 20:46:00,2015-07-15 19:47:31,"Fatty acid tablet",6144
"Chicago, IL","J01-NOR1",449545,4634500,"16N","America/Chicago",2015-06-30 11:58:00,2015-07-14 12:19:48,"Fatty acid tablet",6206
"Chicago, IL","J01-LMP1",449308,4631876,"16N","America/Chicago",2015-06-30 12:17:00,2015-07-14 12:40:42,"Fatty acid tablet",6203
"Chicago, IL","S02-BNS1",450739,4629074,"16N","America/Chicago",2015-06-30 12:35:00,2015-07-14 12:53:19,"Fatty acid tablet",6345
"Chicago, IL","S03-JKP1",451553,4625766,"16N","America/Chicago",2015-06-30 12:49:00,2015-07-14 13:06:42,"Fatty acid tablet",6366
"Chicago, IL","S02-TNE1",450172,4630663,"16N","America/Chicago",2015-06-30 13:12:00,2015-07-14 13:28:56,"Fatty acid tablet",6360
"Chicago, IL","J01-BBS1",449319,4633118,"16N","America/Chicago",2015-06-30 13:43:00,2015-07-14 13:54:43,"Fatty acid tablet",6197
"Chicago, IL","S02-PLP1",446141,4632666,"16N","America/Chicago",2015-06-30 14:01:00,2015-07-14 14:11:49,"Fatty acid tablet",6357
"Chicago, IL","R10-FRM2",395829,4632027,"16N","America/Chicago",2015-06-30 14:03:00,2015-07-14 14:00:33,"Fatty acid tablet",6336
"Chicago, IL","R10-FRM1",395087,4630453,"16N","America/Chicago",2015-06-30 14:19:00,2015-07-14 14:12:10,"Fatty acid tablet",6333
"Chicago, IL","S02-MCP1",443849,4630690,"16N","America/Chicago",2015-06-30 14:23:00,2015-07-14 14:30:48,"Fatty acid tablet",6351
"Chicago, IL","S02-BRI1",442042,4631036,"16N","America/Chicago",2015-06-30 14:42:00,2015-07-14 14:42:46,"Fatty acid tablet",6348
"Chicago, IL","R10-WCP3",397958,4638235,"16N","America/Chicago",2015-06-30 15:02:00,2015-07-14 14:46:45,"Fatty acid tablet",6339
"Chicago, IL","S02-PIP1",439385,4631521,"16N","America/Chicago",2015-06-30 15:05:00,2015-07-14 15:01:06,"Fatty acid tablet",6354
"Chicago, IL","S03-WAP1",440288,4629118,"16N","America/Chicago",2015-06-30 15:23:00,2015-07-14 15:16:43,"Fatty acid tablet",6378
"Chicago, IL","R10-WDW1",401055,4635576,"16N","America/Chicago",2015-06-30 15:33:00,2015-07-14 15:14:06,"Fatty acid tablet",6342
"Chicago, IL","S03-PSP1",439199,4626503,"16N","America/Chicago",2015-06-30 15:43:00,2015-07-14 15:33:41,"Fatty acid tablet",6372
"Chicago, IL","S03-VIP1",437876,4628109,"16N","America/Chicago",2015-06-30 16:03:00,2015-07-14 15:46:01,"Fatty acid tablet",6375
"Chicago, IL","S03-LCP1",437635,4629399,"16N","America/Chicago",2015-06-30 16:16:00,2015-07-14 15:55:59,"Fatty acid tablet",6369
"Chicago, IL","S04-HAP1",435234,4625682,"16N","America/Chicago",2015-06-30 16:33:00,2015-07-14 16:11:27,"Fatty acid tablet",6381
"Chicago, IL","R09-BLW1",404784,4635214,"16N","America/Chicago",2015-06-30 16:34:00,2015-07-14 16:05:05,"Fatty acid tablet",6321
"Chicago, IL","R09-LIM2",406803,4636071,"16N","America/Chicago",2015-06-30 17:42:00,2015-07-14 16:23:24,"Fatty acid tablet",6327
"Chicago, IL","S04-SSP1",433760,4627804,"16N","America/Chicago",2015-06-30 17:55:00,2015-07-14 17:16:33,"Fatty acid tablet",6395
"Chicago, IL","R09-SMI1",407666,4634032,"16N","America/Chicago",2015-06-30 17:56:00,2015-07-14 16:39:10,"Fatty acid tablet",6330
"Chicago, IL","S04-OTW1",433244,4629563,"16N","America/Chicago",2015-06-30 18:12:00,2015-07-14 17:33:21,"Fatty acid tablet",6388
"Chicago, IL","R08-DAP1",410451,4636475,"16N","America/Chicago",2015-06-30 18:14:00,2015-07-14 17:47:55,"Fatty acid tablet",6282
"Chicago, IL","R08-WBK1",411883,4632753,"16N","America/Chicago",2015-06-30 18:38:00,2015-07-14 18:36:05,"Fatty acid tablet",6318
"Chicago, IL","J01-SKP1",445154,4636654,"16N","America/Chicago",2015-06-30 18:53:00,2015-07-14 18:12:53,"Fatty acid tablet",6215
"Chicago, IL","R08-VLG1",411104,4633916,"16N","America/Chicago",2015-06-30 19:01:00,2015-07-14 18:52:47,"Fatty acid tablet",6315
"Chicago, IL","R08-PAP1",412095,4634351,"16N","America/Chicago",2015-06-30 19:19:00,2015-07-14 18:06:26,"Fatty acid tablet",6312
"Chicago, IL","R07-GOF1",413527,4635414,"16N","America/Chicago",2015-06-30 19:34:00,2015-06-30 19:34:40,"Fatty acid tablet",6273
"Chicago, IL","R07-FSP1",415139,4633726,"16N","America/Chicago",2015-06-30 19:56:00,2015-07-14 19:41:15,"Fatty acid tablet",6270
"Chicago, IL","D02-HUP2",442021,4639560,"16N","America/Chicago",2015-07-01 06:46:00,2015-07-16 17:48:47,"Fatty acid tablet",6087
"Chicago, IL","D02-SCP1",443127,4641452,"16N","America/Chicago",2015-07-01 07:05:00,2015-07-16 18:10:43,"Fatty acid tablet",6105
"Chicago, IL","J01-CLP1",445913,4640354,"16N","America/Chicago",2015-07-01 07:32:00,2015-07-16 18:28:42,"Fatty acid tablet",6200
"Chicago, IL","J01-SEP1",446999,4639027,"16N","America/Chicago",2015-07-01 07:48:00,2015-07-16 18:39:11,"Fatty acid tablet",6209
"Chicago, IL","D02-JBS1",446955,4644300,"16N","America/Chicago",2015-07-01 08:27:00,2015-07-16 20:16:23,"Fatty acid tablet",6093
"Chicago, IL","D03-STB1",444847,4646615,"16N","America/Chicago",2015-07-01 09:28:00,2015-07-16 07:11:53,"Fatty acid tablet",6120
"Chicago, IL","S10-LPC1",412640,4604963,"16N","America/Chicago",2015-07-01 12:30:00,2015-07-15 12:50:49,"Fatty acid tablet",6450
"Chicago, IL","S10-LPP2",410631,4604024,"16N","America/Chicago",2015-07-01 12:54:00,2015-07-15 13:14:32,"Fatty acid tablet",6453
"Chicago, IL","S10-LEW1",410239,4605858,"16N","America/Chicago",2015-07-01 13:12:00,2015-07-15 13:32:35,"Fatty acid tablet",6447
"Chicago, IL","D04-EVC2",436452,4649135,"16N","America/Chicago",2015-07-01 13:22:00,2015-07-16 13:14:37,"Fatty acid tablet",6129
"Chicago, IL","S10-ILC1",410942,4610112,"16N","America/Chicago",2015-07-01 13:39:00,2015-07-15 14:16:28,"Fatty acid tablet",6435
"Chicago, IL","D04-EDW3",436665,4649055,"16N","America/Chicago",2015-07-01 13:43:00,2015-07-16 13:26:36,"Fatty acid tablet",6126
"Chicago, IL","S09-ILC1",410923,4610519,"16N","America/Chicago",2015-07-01 14:02:00,2015-07-15 14:36:40,"Fatty acid tablet",6423
"Chicago, IL","D05-ADC1",433486,4651062,"16N","America/Chicago",2015-07-01 14:09:00,2015-07-16 13:46:29,"Fatty acid tablet",6135
"Chicago, IL","D05-BRP1",433167,4651141,"16N","America/Chicago",2015-07-01 14:22:00,2015-07-16 13:55:45,"Fatty acid tablet",6138
"Chicago, IL","S09-VTW1",411592,4613668,"16N","America/Chicago",2015-07-01 14:27:00,2015-07-15 15:03:36,"Fatty acid tablet",6432
"Chicago, IL","S09-KTP1",413952,4614568,"16N","America/Chicago",2015-07-01 14:46:00,2015-07-15 15:18:13,"Fatty acid tablet",6426
"Chicago, IL","D04-RDP1",434928,4648923,"16N","America/Chicago",2015-07-01 14:58:00,2015-07-16 14:15:44,"Fatty acid tablet",6132
"Chicago, IL","D04-DNP1",435016,4646204,"16N","America/Chicago",2015-07-01 15:18:00,2015-07-16 14:37:35,"Fatty acid tablet",6123
"Chicago, IL","S08-WGL2",417471,4616052,"16N","America/Chicago",2015-07-01 15:22:00,2015-07-15 15:50:21,"Fatty acid tablet",6420
"Chicago, IL","D03-AMP1",438005,4646551,"16N","America/Chicago",2015-07-01 15:52:00,2015-07-16 14:59:12,"Fatty acid tablet",6111
"Chicago, IL","S08-WGL1",416857,4616262,"16N","America/Chicago",2015-07-01 15:54:00,2015-07-15 16:24:12,"Fatty acid tablet",6417
"Chicago, IL","S09-SMC1",415686,4612193,"16N","America/Chicago",2015-07-01 16:02:00,2015-07-15 16:35:36,"Fatty acid tablet",6429
"Chicago, IL","D03-GOM1",439467,4647289,"16N","America/Chicago",2015-07-01 16:14:00,2015-07-16 15:20:26,"Fatty acid tablet",6117
"Chicago, IL","S07-WGL2",421471,4617014,"16N","America/Chicago",2015-07-01 16:22:00,2015-07-15 17:13:13,"Fatty acid tablet",6413
"Chicago, IL","D03-CHP1",436807,4643667,"16N","America/Chicago",2015-07-01 16:40:00,2015-07-16 15:45:04,"Fatty acid tablet",6114
"Chicago, IL","D03-AFP1",440609,4644105,"16N","America/Chicago",2015-07-01 17:06:00,2015-07-16 16:02:24,"Fatty acid tablet",6108
"Chicago, IL","D02-RCP1",442530,4643467,"16N","America/Chicago",2015-07-01 17:21:00,2015-07-16 16:15:27,"Fatty acid tablet",6102
"Chicago, IL","S07-SAG1",422039,4616369,"16N","America/Chicago",2015-07-01 17:32:00,2015-07-15 18:19:51,"Fatty acid tablet",6407
"Chicago, IL","S07-STJ1",422440,4616686,"16N","America/Chicago",2015-07-01 17:50:00,2015-07-15 18:42:09,"Fatty acid tablet",6410
"Chicago, IL","D02-MOP1",439938,4640991,"16N","America/Chicago",2015-07-01 18:25:00,2015-07-16 17:24:22,"Fatty acid tablet",6099
"Chicago, IL","S05-RES1",431534,4623607,"16N","America/Chicago",2015-07-01 18:39:00,2015-07-15 19:25:27,"Fatty acid tablet",6401
"Chicago, IL","S05-LNC1",429760,4621558,"16N","America/Chicago",2015-07-01 18:52:00,2015-07-15 19:40:51,"Fatty acid tablet",6398
"Chicago, IL","S05-SFP2",428691,4623408,"16N","America/Chicago",2015-07-01 19:11:00,2015-07-15 19:59:58,"Fatty acid tablet",6404
"Chicago, IL","R02-FRP1",439183,4634676,"16N","America/Chicago",2015-07-13 05:00:00,2015-07-28 05:00:00,"Fatty acid tablet",6226
"Chicago, IL","J01-UIC1",446383,4635431,"16N","America/Chicago",2015-07-13 12:09:00,2015-07-28 12:20:43,"Fatty acid tablet",6219
"Chicago, IL","R02-DPG1",441926,4634510,"16N","America/Chicago",2015-07-13 12:35:00,2015-07-28 12:50:27,"Fatty acid tablet",6222
"Chicago, IL","R03-CPG1",435929,4636259,"16N","America/Chicago",2015-07-13 13:16:00,2015-07-28 13:24:13,"Fatty acid tablet",6232
"Chicago, IL","R03-AUP1",436203,4637589,"16N","America/Chicago",2015-07-13 13:31:00,2015-07-28 13:37:35,"Fatty acid tablet",6229
"Chicago, IL","R03-EUC1",434285,4635174,"16N","America/Chicago",2015-07-13 13:45:00,2015-07-28 13:49:37,"Fatty acid tablet",6235
"Chicago, IL","R03-MAP1",433295,4635416,"16N","America/Chicago",2015-07-13 13:58:00,2015-07-27 23:26:33,"Fatty acid tablet",6238
"Chicago, IL","R04-MMW2",430931,4633766,"16N","America/Chicago",2015-07-13 14:16:00,2015-07-28 14:11:57,"Fatty acid tablet",6241
"Chicago, IL","R04-SCH1",429577,4634101,"16N","America/Chicago",2015-07-13 14:34:00,2015-07-28 14:26:46,"Fatty acid tablet",6247
"Chicago, IL","R05-STP1",427869,4637181,"16N","America/Chicago",2015-07-13 14:46:00,2015-07-28 14:38:12,"Fatty acid tablet",6256
"Chicago, IL","R05-GOC1",426715,4634340,"16N","America/Chicago",2015-07-13 15:02:00,2015-07-28 14:51:51,"Fatty acid tablet",6253
"Chicago, IL","R05-FMG1",424224,4633329,"16N","America/Chicago",2015-07-13 15:15:00,2015-07-28 15:07:21,"Fatty acid tablet",6250
"Chicago, IL","R06-YOW1",422550,4634509,"16N","America/Chicago",2015-07-13 15:31:00,2015-07-28 15:23:03,"Fatty acid tablet",6268
"Chicago, IL","R06-SLT1",420847,4635567,"16N","America/Chicago",2015-07-13 15:51:00,2015-07-28 15:41:51,"Fatty acid tablet",6262
"Chicago, IL","R06-SLT2",420606,4636302,"16N","America/Chicago",2015-07-13 16:04:00,2015-07-28 15:52:46,"Fatty acid tablet",6265
"Chicago, IL","R06-OTB1",418834,4633860,"16N","America/Chicago",2015-07-13 16:19:00,2015-07-28 16:04:12,"Fatty acid tablet",6259
"Chicago, IL","R07-YHR1",417861,4635347,"16N","America/Chicago",2015-07-13 16:32:00,2015-07-16 08:36:52,"Fatty acid tablet",6280
"Chicago, IL","R07-MMP1",416773,4636279,"16N","America/Chicago",2015-07-13 16:42:00,2015-07-28 16:27:02,"Fatty acid tablet",6277
"Chicago, IL","J01-NOR1",449545,4634500,"16N","America/Chicago",2015-07-14 12:21:00,2015-07-29 12:30:11,"Fatty acid tablet",6207
"Chicago, IL","J01-LMP1",449308,4631876,"16N","America/Chicago",2015-07-14 12:41:00,2015-07-29 12:46:07,"Fatty acid tablet",6204
"Chicago, IL","S02-BNS1",450739,4629074,"16N","America/Chicago",2015-07-14 12:54:00,2015-07-29 12:58:56,"Fatty acid tablet",6346
"Chicago, IL","S03-JKP1",451553,4625766,"16N","America/Chicago",2015-07-14 13:09:00,2015-07-29 13:09:03,"Fatty acid tablet",6367
"Chicago, IL","S02-TNE1",450172,4630663,"16N","America/Chicago",2015-07-14 13:30:00,2015-07-29 13:22:44,"Fatty acid tablet",6361
"Chicago, IL","J01-BBS1",449319,4633118,"16N","America/Chicago",2015-07-14 13:55:00,2015-07-29 13:43:24,"Fatty acid tablet",6198
"Chicago, IL","R10-FRM2",395829,4632027,"16N","America/Chicago",2015-07-14 14:01:00,2015-07-28 14:03:45,"Fatty acid tablet",6337
"Chicago, IL","S02-PLP1",446141,4632666,"16N","America/Chicago",2015-07-14 14:12:00,2015-07-29 13:56:34,"Fatty acid tablet",6358
"Chicago, IL","R10-FRM1",395087,4630453,"16N","America/Chicago",2015-07-14 14:17:00,2015-07-28 14:11:58,"Fatty acid tablet",6334
"Chicago, IL","S02-MCP1",443849,4630690,"16N","America/Chicago",2015-07-14 14:31:00,2015-07-29 14:15:09,"Fatty acid tablet",6352
"Chicago, IL","S02-BRI1",442042,4631036,"16N","America/Chicago",2015-07-14 14:44:00,2015-07-29 14:33:40,"Fatty acid tablet",6349
"Chicago, IL","R10-WCP3",397958,4638235,"16N","America/Chicago",2015-07-14 14:47:00,2015-07-28 14:49:18,"Fatty acid tablet",6340
"Chicago, IL","S02-PIP1",439385,4631521,"16N","America/Chicago",2015-07-14 15:01:00,2015-07-20 15:16:21,"Fatty acid tablet",6355
"Chicago, IL","R10-WDW1",401055,4635576,"16N","America/Chicago",2015-07-14 15:15:00,2015-07-28 15:17:03,"Fatty acid tablet",6343
"Chicago, IL","S03-WAP1",440288,4629118,"16N","America/Chicago",2015-07-14 15:18:00,2015-07-29 15:02:07,"Fatty acid tablet",6379
"Chicago, IL","S03-PSP1",439199,4626503,"16N","America/Chicago",2015-07-14 15:34:00,2015-07-29 15:20:48,"Fatty acid tablet",6373
"Chicago, IL","R09-CTG3",403529,4633792,"16N","America/Chicago",2015-07-14 15:42:00,2015-07-28 15:44:48,"Fatty acid tablet",6325
"Chicago, IL","S03-VIP1",437876,4628109,"16N","America/Chicago",2015-07-14 15:47:00,2015-07-29 15:27:57,"Fatty acid tablet",6376
"Chicago, IL","S03-LCP1",437635,4629399,"16N","America/Chicago",2015-07-14 15:57:00,2015-07-29 15:36:22,"Fatty acid tablet",6370
"Chicago, IL","R09-BLW1",404784,4635214,"16N","America/Chicago",2015-07-14 16:06:00,2015-07-28 16:09:54,"Fatty acid tablet",6322
"Chicago, IL","S04-HAP1",435234,4625682,"16N","America/Chicago",2015-07-14 16:12:00,2015-07-29 15:55:58,"Fatty acid tablet",6382
"Chicago, IL","R09-LIM2",406803,4636071,"16N","America/Chicago",2015-07-14 16:25:00,2015-07-28 16:06:49,"Fatty acid tablet",6328
"Chicago, IL","R09-SMI1",407666,4634032,"16N","America/Chicago",2015-07-14 16:39:00,2015-07-28 16:19:39,"Fatty acid tablet",6331
"Chicago, IL","S04-SSP1",433760,4627804,"16N","America/Chicago",2015-07-14 17:20:00,2015-07-29 17:03:08,"Fatty acid tablet",6396
"Chicago, IL","R08-DAP1",410451,4636475,"16N","America/Chicago",2015-07-14 17:48:00,2015-07-28 16:33:00,"Fatty acid tablet",6283
"Chicago, IL","J01-SKP1",445154,4636654,"16N","America/Chicago",2015-07-14 18:13:00,2015-07-29 17:53:34,"Fatty acid tablet",6216
"Chicago, IL","R08-PAP1",412095,4634351,"16N","America/Chicago",2015-07-14 18:13:00,2015-07-28 18:03:22,"Fatty acid tablet",6313
"Chicago, IL","R08-WBK1",411883,4632753,"16N","America/Chicago",2015-07-14 18:37:00,2015-07-28 18:28:17,"Fatty acid tablet",6319
"Chicago, IL","R08-VLG1",411104,4633916,"16N","America/Chicago",2015-07-14 18:53:00,2015-07-28 18:17:11,"Fatty acid tablet",6316
"Chicago, IL","R07-GOF1",413527,4635414,"16N","America/Chicago",2015-07-14 19:20:00,2015-07-28 18:50:11,"Fatty acid tablet",6274
"Chicago, IL","R07-FSP1",415139,4633726,"16N","America/Chicago",2015-07-14 19:41:00,2015-07-28 19:13:02,"Fatty acid tablet",6271
"Chicago, IL","S10-LPC1",412640,4604963,"16N","America/Chicago",2015-07-15 12:52:00,2015-07-27 12:38:33,"Fatty acid tablet",6451
"Chicago, IL","S10-LPP2",410631,4604024,"16N","America/Chicago",2015-07-15 13:15:00,2015-07-27 12:59:50,"Fatty acid tablet",6454
"Chicago, IL","S10-LEW1",410239,4605858,"16N","America/Chicago",2015-07-15 13:34:00,2015-07-27 13:15:42,"Fatty acid tablet",6448
"Chicago, IL","D10-MAC1",423491,4678479,"16N","America/Chicago",2015-07-15 13:44:00,2015-07-29 13:46:39,"Fatty acid tablet",6192
"Chicago, IL","D10-CAN1",422570,4676856,"16N","America/Chicago",2015-07-15 14:07:00,2015-07-29 14:10:59,"Fatty acid tablet",6187
"Chicago, IL","S10-ILC1",410942,4610112,"16N","America/Chicago",2015-07-15 14:19:00,2015-07-27 13:36:44,"Fatty acid tablet",6436
"Chicago, IL","D10-VHC1",421816,4674934,"16N","America/Chicago",2015-07-15 14:32:00,2015-07-29 14:31:25,"Fatty acid tablet",6195
"Chicago, IL","S09-ILC1",410923,4610519,"16N","America/Chicago",2015-07-15 14:37:00,2015-07-27 13:49:47,"Fatty acid tablet",6424
"Chicago, IL","D09-VTC1",423286,4672819,"16N","America/Chicago",2015-07-15 14:48:00,2015-07-29 14:52:36,"Fatty acid tablet",6184
"Chicago, IL","S09-VTW1",411592,4613668,"16N","America/Chicago",2015-07-15 15:05:00,2015-07-27 14:05:35,"Fatty acid tablet",6433
"Chicago, IL","D09-RYW1",425325,4669890,"16N","America/Chicago",2015-07-15 15:06:00,2015-07-29 15:25:18,"Fatty acid tablet",6181
"Chicago, IL","S09-KTP1",413952,4614568,"16N","America/Chicago",2015-07-15 15:19:00,2015-07-27 14:17:34,"Fatty acid tablet",6427
"Chicago, IL","S08-WGL2",417471,4616052,"16N","America/Chicago",2015-07-15 15:52:00,2015-07-27 14:43:40,"Fatty acid tablet",6421
"Chicago, IL","D08-CCC1",423792,4667808,"16N","America/Chicago",2015-07-15 16:22:00,2015-07-29 16:25:24,"Fatty acid tablet",6164
"Chicago, IL","S08-WGL1",416857,4616262,"16N","America/Chicago",2015-07-15 16:24:00,2015-07-27 15:11:52,"Fatty acid tablet",6418
"Chicago, IL","S09-SMC1",415686,4612193,"16N","America/Chicago",2015-07-15 16:36:00,2015-07-27 15:15:52,"Fatty acid tablet",6430
"Chicago, IL","D08-DAW3",426125,4664126,"16N","America/Chicago",2015-07-15 16:41:00,2015-07-29 16:44:31,"Fatty acid tablet",6171
"Chicago, IL","D08-DAW2",425502,4665194,"16N","America/Chicago",2015-07-15 16:55:00,2015-07-29 16:54:39,"Fatty acid tablet",6168
"Chicago, IL","S07-WGL2",421471,4617014,"16N","America/Chicago",2015-07-15 17:14:00,2015-07-27 14:57:37,"Fatty acid tablet",6414
"Chicago, IL","D07-BEC2",426629,4659103,"16N","America/Chicago",2015-07-15 18:02:00,2015-07-29 18:45:46,"Fatty acid tablet",6158
"Chicago, IL","D07-NOC1",427273,4660625,"16N","America/Chicago",2015-07-15 18:21:00,2015-07-29 18:59:56,"Fatty acid tablet",6161
"Chicago, IL","S07-SAG1",422039,4616369,"16N","America/Chicago",2015-07-15 18:21:00,2015-07-27 15:59:03,"Fatty acid tablet",6408
"Chicago, IL","S07-STJ1",422440,4616686,"16N","America/Chicago",2015-07-15 18:42:00,2015-07-27 16:14:09,"Fatty acid tablet",6411
"Chicago, IL","D07-ASC2",426640,4656804,"16N","America/Chicago",2015-07-15 18:52:00,2015-07-29 19:39:49,"Fatty acid tablet",6155
"Chicago, IL","S05-RES1",431534,4623607,"16N","America/Chicago",2015-07-15 19:26:00,2015-07-27 17:44:07,"Fatty acid tablet",6402
"Chicago, IL","D05-PRC1",431129,4652505,"16N","America/Chicago",2015-07-15 19:28:00,2015-07-29 20:28:16,"Fatty acid tablet",6149
"Chicago, IL","S05-LNC1",429760,4621558,"16N","America/Chicago",2015-07-15 19:43:00,2015-07-27 17:53:22,"Fatty acid tablet",6399
"Chicago, IL","D05-MIA1",434129,4652772,"16N","America/Chicago",2015-07-15 19:48:00,2015-07-29 20:48:21,"Fatty acid tablet",6146
"Chicago, IL","S05-SFP2",428691,4623408,"16N","America/Chicago",2015-07-15 20:10:00,2015-07-27 18:07:58,"Fatty acid tablet",6405
"Chicago, IL","D04-EVC2",436452,4649135,"16N","America/Chicago",2015-07-16 13:15:00,2015-07-30 13:22:29,"Fatty acid tablet",6130
"Chicago, IL","D04-EDW3",436665,4649055,"16N","America/Chicago",2015-07-16 13:27:00,2015-07-30 13:10:01,"Fatty acid tablet",6127
"Chicago, IL","D05-ADC1",433486,4651062,"16N","America/Chicago",2015-07-16 13:46:00,2015-07-30 13:39:40,"Fatty acid tablet",6136
"Chicago, IL","D04-RDP1",434928,4648923,"16N","America/Chicago",2015-07-16 14:17:00,2015-07-30 14:02:00,"Fatty acid tablet",6133
"Chicago, IL","D04-DNP1",435016,4646204,"16N","America/Chicago",2015-07-16 14:39:00,2015-07-30 14:16:26,"Fatty acid tablet",6124
"Chicago, IL","D03-AMP1",438005,4646551,"16N","America/Chicago",2015-07-16 14:59:00,2015-07-19 22:02:40,"Fatty acid tablet",6112
"Chicago, IL","D03-GOM1",439467,4647289,"16N","America/Chicago",2015-07-16 15:20:00,2015-07-30 14:49:18,"Fatty acid tablet",6118
"Chicago, IL","D03-CHP1",436807,4643667,"16N","America/Chicago",2015-07-16 15:45:00,2015-07-30 15:10:46,"Fatty acid tablet",6115
"Chicago, IL","D03-AFP1",440609,4644105,"16N","America/Chicago",2015-07-16 16:03:00,2015-07-30 15:24:57,"Fatty acid tablet",6109
"Chicago, IL","D02-RCP1",442530,4643467,"16N","America/Chicago",2015-07-16 16:17:00,2015-07-30 15:36:50,"Fatty acid tablet",6103
"Chicago, IL","D02-MOP1",439938,4640991,"16N","America/Chicago",2015-07-16 17:24:00,2015-07-30 16:00:46,"Fatty acid tablet",6100
"Chicago, IL","D02-HUP2",442021,4639560,"16N","America/Chicago",2015-07-16 17:49:00,2015-07-30 16:13:16,"Fatty acid tablet",6088
"Chicago, IL","D02-SCP1",443127,4641452,"16N","America/Chicago",2015-07-16 18:11:00,2015-07-30 16:31:51,"Fatty acid tablet",6106
"Chicago, IL","J01-CLP1",445913,4640354,"16N","America/Chicago",2015-07-16 18:29:00,2015-07-30 18:04:55,"Fatty acid tablet",6201
